file,class,type,cbo,cboModified,fanin,fanout,wmc,dit,noc,rfc,lcom,lcom*,tcc,lcc,totalMethodsQty,staticMethodsQty,publicMethodsQty,privateMethodsQty,protectedMethodsQty,defaultMethodsQty,visibleMethodsQty,abstractMethodsQty,finalMethodsQty,synchronizedMethodsQty,totalFieldsQty,staticFieldsQty,publicFieldsQty,privateFieldsQty,protectedFieldsQty,defaultFieldsQty,finalFieldsQty,synchronizedFieldsQty,nosi,loc,returnQty,loopQty,comparisonsQty,tryCatchQty,parenthesizedExpsQty,stringLiteralsQty,numbersQty,assignmentsQty,mathOperationsQty,variablesQty,maxNestedBlocksQty,anonymousClassesQty,innerClassesQty,lambdasQty,uniqueWordsQty,modifiers,logStatementsQty
/home/roberto/Desktop/ProgettoEQS/UseCK/./gmaven/groovy-maven-plugin/src/test/java/org/codehaus/gmaven/plugin/MojoSupportTest.java,org.codehaus.gmaven.plugin.MojoSupportTest,class,7,7,0,7,10,4,0,7,3,0.44444445,0.4,0.4,6,0,6,0,0,0,6,0,0,0,3,0,0,3,0,0,0,0,0,90,0,0,0,4,0,0,13,8,0,8,1,4,1,0,26,1,0
/home/roberto/Desktop/ProgettoEQS/UseCK/./gmaven/groovy-maven-plugin/src/test/java/org/codehaus/gmaven/plugin/MojoSupportTest.java,org.codehaus.gmaven.plugin.MojoSupportTest$Anonymous4,anonymous,1,1,0,1,1,1,0,0,0,0.0,NaN,NaN,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,-1,0
/home/roberto/Desktop/ProgettoEQS/UseCK/./gmaven/groovy-maven-plugin/src/main/java/org/codehaus/gmaven/plugin/ClassSourceFactory.java,org.codehaus.gmaven.plugin.ClassSourceFactory,class,8,11,3,8,4,1,0,7,0,0.5,NaN,NaN,1,0,1,0,0,0,1,0,0,0,2,1,0,1,0,1,2,0,0,69,3,0,0,2,0,3,1,4,0,4,2,0,2,0,36,1,3
/home/roberto/Desktop/ProgettoEQS/UseCK/./gmaven/groovy-maven-plugin/src/main/java/org/codehaus/gmaven/plugin/ExecuteMojo.java,org.codehaus.gmaven.plugin.ExecuteMojo$Anonymous1,anonymous,2,2,0,2,1,1,0,3,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,1,0,1,0,1,0,0,0,0,4,-1,1
/home/roberto/Desktop/ProgettoEQS/UseCK/./gmaven/groovy-maven-plugin/src/test/java/org/codehaus/gmaven/plugin/GroovyRuntimeFactoryTest.java,org.codehaus.gmaven.plugin.GroovyRuntimeFactoryTest$Anonymous1,anonymous,1,1,0,1,1,1,0,1,0,0.0,NaN,NaN,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,-1,0
/home/roberto/Desktop/ProgettoEQS/UseCK/./gmaven/groovy-maven-plugin/src/test/java/org/codehaus/gmaven/plugin/util/VersionHelperTest.java,org.codehaus.gmaven.plugin.util.VersionHelperTest,class,5,5,0,5,3,2,0,6,0,0.0,1.0,1.0,3,0,3,0,0,0,3,0,0,0,1,0,0,1,0,0,0,0,0,16,0,0,0,0,0,3,6,3,1,3,0,0,0,0,15,1,0
/home/roberto/Desktop/ProgettoEQS/UseCK/./gmaven/groovy-maven-plugin/src/main/java/org/codehaus/gmaven/plugin/util/SystemNoExitGuard.java,org.codehaus.gmaven.plugin.util.SystemNoExitGuard$TaskContext,innerclass,2,2,0,2,9,1,0,7,0,0.16666667,1.0,1.0,3,0,0,1,0,2,2,0,0,2,6,0,0,6,0,0,0,0,9,46,0,0,6,0,0,4,2,10,0,6,1,0,0,0,45,10,4
/home/roberto/Desktop/ProgettoEQS/UseCK/./gmaven/gmaven-testsuite/src/test/java/org/codehaus/gmaven/testsuite/suite/Maven31x_Groovy206_SuiteIT.java,org.codehaus.gmaven.testsuite.suite.Maven31x_Groovy206_SuiteIT,class,4,4,0,4,1,2,0,2,0,0.0,NaN,NaN,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,6,0,0,0,0,0,2,0,0,0,0,0,0,0,0,17,1,0
/home/roberto/Desktop/ProgettoEQS/UseCK/./gmaven/groovy-maven-plugin/src/main/java/org/codehaus/gmaven/plugin/GroovyRuntimeFactory.java,org.codehaus.gmaven.plugin.GroovyRuntimeFactory,class,5,8,3,5,2,1,0,10,0,0.0,1.0,1.0,2,0,1,0,1,0,2,0,0,0,1,0,0,1,0,0,1,0,1,17,2,0,0,0,0,4,0,4,0,4,0,0,0,0,21,1,2
/home/roberto/Desktop/ProgettoEQS/UseCK/./gmaven/groovy-maven-plugin/src/main/java/org/codehaus/gmaven/plugin/util/MavenVersionHelper.java,org.codehaus.gmaven.plugin.util.MavenVersionHelper,class,8,10,2,8,8,1,0,12,2,0.5,0.33333334,0.33333334,4,0,3,1,0,0,3,0,0,0,2,0,0,2,0,0,1,0,0,48,3,0,2,2,0,11,0,9,0,9,3,0,0,0,41,1,8
